Observation period,Clear sky GHI
2023-12-21T13:17:00.0/2023-12-21T13:18:00.0,245.94
2023-12-21T13:18:00.0/2023-12-21T13:19:00.0,243.51000000000002
2023-12-21T13:19:00.0/2023-12-21T13:20:00.0,241.074
2023-12-21T13:20:00.0/2023-12-21T13:21:00.0,238.632
2023-12-21T13:21:00.0/2023-12-21T13:22:00.0,236.178
2023-12-21T13:22:00.0/2023-12-21T13:23:00.0,233.71800000000002
2023-12-21T13:23:00.0/2023-12-21T13:24:00.0,231.252
2023-12-21T13:24:00.0/2023-12-21T13:25:00.0,228.774
2023-12-21T13:25:00.0/2023-12-21T13:26:00.0,226.29
2023-12-21T13:26:00.0/2023-12-21T13:27:00.0,223.8
2023-12-21T13:27:00.0/2023-12-21T13:28:00.0,221.304
2023-12-21T13:28:00.0/2023-12-21T13:29:00.0,218.802
2023-12-21T13:29:00.0/2023-12-21T13:30:00.0,216.288
2023-12-21T13:30:00.0/2023-12-21T13:31:00.0,213.768
2023-12-21T13:31:00.0/2023-12-21T13:32:00.0,211.24200000000002
2023-12-21T13:32:00.0/2023-12-21T13:33:00.0,208.71
2023-12-21T13:33:00.0/2023-12-21T13:34:00.0,206.178
2023-12-21T13:34:00.0/2023-12-21T13:35:00.0,203.634
2023-12-21T13:35:00.0/2023-12-21T13:36:00.0,201.084
2023-12-21T13:36:00.0/2023-12-21T13:37:00.0,198.52800000000002
2023-12-21T13:37:00.0/2023-12-21T13:38:00.0,195.96599999999998
2023-12-21T13:38:00.0/2023-12-21T13:39:00.0,193.398
2023-12-21T13:39:00.0/2023-12-21T13:40:00.0,190.82999999999998
2023-12-21T13:40:00.0/2023-12-21T13:41:00.0,188.25
2023-12-21T13:41:00.0/2023-12-21T13:42:00.0,185.67000000000002
2023-12-21T13:42:00.0/2023-12-21T13:43:00.0,183.084
2023-12-21T13:43:00.0/2023-12-21T13:44:00.0,180.492
2023-12-21T13:44:00.0/2023-12-21T13:45:00.0,177.89999999999998
2023-12-21T13:45:00.0/2023-12-21T13:46:00.0,175.302
2023-12-21T13:46:00.0/2023-12-21T13:47:00.0,172.69799999999998
2023-12-21T13:47:00.0/2023-12-21T13:48:00.0,170.09400000000002
2023-12-21T13:48:00.0/2023-12-21T13:49:00.0,167.48399999999998
2023-12-21T13:49:00.0/2023-12-21T13:50:00.0,164.868
2023-12-21T13:50:00.0/2023-12-21T13:51:00.0,162.25799999999998
2023-12-21T13:51:00.0/2023-12-21T13:52:00.0,159.636
2023-12-21T13:52:00.0/2023-12-21T13:53:00.0,157.02
2023-12-21T13:53:00.0/2023-12-21T13:54:00.0,154.398
2023-12-21T13:54:00.0/2023-12-21T13:55:00.0,151.77599999999998
2023-12-21T13:55:00.0/2023-12-21T13:56:00.0,149.148
2023-12-21T13:56:00.0/2023-12-21T13:57:00.0,146.52
2023-12-21T13:57:00.0/2023-12-21T13:58:00.0,143.898
2023-12-21T13:58:00.0/2023-12-21T13:59:00.0,141.26999999999998
2023-12-21T13:59:00.0/2023-12-21T14:00:00.0,138.64200000000002
2023-12-21T14:00:00.0/2023-12-21T14:01:00.0,136.014
2023-12-21T14:01:00.0/2023-12-21T14:02:00.0,133.386
2023-12-21T14:02:00.0/2023-12-21T14:03:00.0,130.758
2023-12-21T14:03:00.0/2023-12-21T14:04:00.0,128.13600000000002
2023-12-21T14:04:00.0/2023-12-21T14:05:00.0,125.50800000000001
2023-12-21T14:05:00.0/2023-12-21T14:06:00.0,122.886
2023-12-21T14:06:00.0/2023-12-21T14:07:00.0,120.27000000000001
2023-12-21T14:07:00.0/2023-12-21T14:08:00.0,117.64800000000001
2023-12-21T14:08:00.0/2023-12-21T14:09:00.0,115.038
2023-12-21T14:09:00.0/2023-12-21T14:10:00.0,112.434
2023-12-21T14:10:00.0/2023-12-21T14:11:00.0,109.836
2023-12-21T14:11:00.0/2023-12-21T14:12:00.0,107.238
2023-12-21T14:12:00.0/2023-12-21T14:13:00.0,104.646
2023-12-21T14:13:00.0/2023-12-21T14:14:00.0,102.066
2023-12-21T14:14:00.0/2023-12-21T14:15:00.0,99.48599999999999
2023-12-21T14:15:00.0/2023-12-21T14:16:00.0,96.91199999999999
2023-12-21T14:16:00.0/2023-12-21T14:17:00.0,94.35
2023-12-21T14:17:00.0/2023-12-21T14:18:00.0,91.788
2023-12-21T14:18:00.0/2023-12-21T14:19:00.0,89.244
2023-12-21T14:19:00.0/2023-12-21T14:20:00.0,86.7
2023-12-21T14:20:00.0/2023-12-21T14:21:00.0,84.168
2023-12-21T14:21:00.0/2023-12-21T14:22:00.0,81.648
2023-12-21T14:22:00.0/2023-12-21T14:23:00.0,79.14
2023-12-21T14:23:00.0/2023-12-21T14:24:00.0,76.644
2023-12-21T14:24:00.0/2023-12-21T14:25:00.0,74.154
2023-12-21T14:25:00.0/2023-12-21T14:26:00.0,71.682
2023-12-21T14:26:00.0/2023-12-21T14:27:00.0,69.222
2023-12-21T14:27:00.0/2023-12-21T14:28:00.0,66.78
2023-12-21T14:28:00.0/2023-12-21T14:29:00.0,64.35
2023-12-21T14:29:00.0/2023-12-21T14:30:00.0,61.938
2023-12-21T14:30:00.0/2023-12-21T14:31:00.0,59.544
2023-12-21T14:31:00.0/2023-12-21T14:32:00.0,57.168
2023-12-21T14:32:00.0/2023-12-21T14:33:00.0,54.81
2023-12-21T14:33:00.0/2023-12-21T14:34:00.0,52.476
2023-12-21T14:34:00.0/2023-12-21T14:35:00.0,50.16
2023-12-21T14:35:00.0/2023-12-21T14:36:00.0,47.867999999999995
2023-12-21T14:36:00.0/2023-12-21T14:37:00.0,45.606
2023-12-21T14:37:00.0/2023-12-21T14:38:00.0,43.362
2023-12-21T14:38:00.0/2023-12-21T14:39:00.0,41.147999999999996
2023-12-21T14:39:00.0/2023-12-21T14:40:00.0,38.964
2023-12-21T14:40:00.0/2023-12-21T14:41:00.0,36.81
2023-12-21T14:41:00.0/2023-12-21T14:42:00.0,34.686
2023-12-21T14:42:00.0/2023-12-21T14:43:00.0,32.592
2023-12-21T14:43:00.0/2023-12-21T14:44:00.0,30.54
2023-12-21T14:44:00.0/2023-12-21T14:45:00.0,28.518
2023-12-21T14:45:00.0/2023-12-21T14:46:00.0,26.538
2023-12-21T14:46:00.0/2023-12-21T14:47:00.0,24.599999999999998
2023-12-21T14:47:00.0/2023-12-21T14:48:00.0,22.698
2023-12-21T14:48:00.0/2023-12-21T14:49:00.0,20.849999999999998
2023-12-21T14:49:00.0/2023-12-21T14:50:00.0,19.044
2023-12-21T14:50:00.0/2023-12-21T14:51:00.0,17.286
2023-12-21T14:51:00.0/2023-12-21T14:52:00.0,15.581999999999999
2023-12-21T14:52:00.0/2023-12-21T14:53:00.0,13.938
2023-12-21T14:53:00.0/2023-12-21T14:54:00.0,12.348
2023-12-21T14:54:00.0/2023-12-21T14:55:00.0,10.872
2023-12-21T14:55:00.0/2023-12-21T14:56:00.0,9.456
2023-12-21T14:56:00.0/2023-12-21T14:57:00.0,8.094
2023-12-21T14:57:00.0/2023-12-21T14:58:00.0,6.7860000000000005
2023-12-21T14:58:00.0/2023-12-21T14:59:00.0,5.532
2023-12-21T14:59:00.0/2023-12-21T15:00:00.0,4.332
2023-12-21T15:00:00.0/2023-12-21T15:01:00.0,3.204
2023-12-21T15:01:00.0/2023-12-21T15:02:00.0,2.1420000000000003
2023-12-21T15:02:00.0/2023-12-21T15:03:00.0,1.1880000000000002
2023-12-21T15:03:00.0/2023-12-21T15:04:00.0,0.0
2023-12-21T15:04:00.0/2023-12-21T15:05:00.0,0.0
